user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
USR_00001273,content,promo,android,12,3,0.0445,15,34,active,1
USR_00001274,product,promo,android,7,0,0.2196,10,15,new,1
USR_00001275,content,transactional,ios,12,1,0.3424,10,18,active,1
USR_00001276,product,promo,android,3,0,0.9995,11,20,at_risk,1
USR_00001277,product,engagement,android,19,5,0.3027,12,34,new,0
USR_00001278,content,promo,android,17,1,0.0264,4,31,at_risk,0
USR_00001279,home,transactional,web,3,2,0.5129,10,36,active,1
USR_00001280,content,transactional,ios,13,5,0.0836,12,19,active,1
USR_00001281,product,promo,android,12,4,0.2741,10,36,active,0
USR_00001282,product,transactional,android,4,4,0.9924,8,39,active,1
USR_00001283,search,promo,ios,2,0,0.7046,11,23,at_risk,1
USR_00001284,content,transactional,android,18,3,0.0507,17,30,at_risk,0
USR_00001285,search,promo,ios,6,3,0.4487,17,40,at_risk,0
USR_00001286,home,engagement,ios,12,2,0.1716,12,37,active,1
USR_00001287,content,re-engagement,android,5,5,0.1229,17,12,active,0
USR_00001288,home,promo,ios,15,6,0.5871,9,32,new,0
USR_00001289,home,engagement,android,1,1,0.5057,9,20,active,0
USR_00001290,product,engagement,android,8,2,0.7429,17,6,new,1
USR_00001291,home,promo,web,13,2,0.8923,9,16,new,1
USR_00001292,content,engagement,ios,10,5,0.2467,4,44,active,1
USR_00001293,search,engagement,web,14,0,0.923,13,43,at_risk,1
USR_00001294,home,re-engagement,android,4,6,0.518,9,35,new,0
USR_00001295,content,re-engagement,android,10,5,0.2588,19,44,active,0
USR_00001296,product,promo,ios,18,3,0.8458,10,25,active,1
USR_00001297,search,transactional,ios,8,4,0.0355,7,34,churn,1
USR_00001298,product,transactional,web,3,6,0.5595,13,7,active,1
USR_00001299,product,promo,android,20,5,0.7216,14,13,new,1
USR_00001300,home,promo,web,18,1,0.28,11,7,new,1
USR_00001301,content,re-engagement,web,16,0,0.8635,14,42,active,0
USR_00001302,search,promo,ios,19,4,0.2403,12,27,new,0
USR_00001303,product,transactional,android,18,1,0.8399,9,41,churn,1
USR_00001304,content,engagement,ios,17,0,0.0785,14,18,churn,1
USR_00001305,product,promo,android,12,6,0.1599,14,18,churn,0
USR_00001306,product,transactional,ios,0,3,0.381,15,30,active,0
USR_00001307,search,re-engagement,ios,14,4,0.8541,14,25,at_risk,0
USR_00001308,home,transactional,web,6,1,0.1446,15,16,active,1
USR_00001309,search,promo,ios,18,0,0.8754,5,14,new,1
USR_00001310,content,promo,ios,11,0,0.2297,12,23,active,1
USR_00001311,product,re-engagement,ios,21,2,0.4525,10,3,new,1
USR_00001312,search,promo,ios,14,0,0.3527,15,8,active,1
USR_00001313,content,transactional,web,13,2,0.1181,16,1,churn,1
USR_00001314,content,promo,android,22,2,0.9443,10,6,at_risk,0
USR_00001315,content,transactional,web,11,3,0.4382,10,8,active,1
USR_00001316,search,re-engagement,web,9,4,0.6903,9,3,active,1
USR_00001317,product,transactional,web,8,2,0.5753,10,2,new,1
USR_00001318,product,re-engagement,ios,21,3,0.5017,18,36,active,1
USR_00001319,search,promo,web,18,0,0.6166,14,8,new,1
USR_00001320,search,transactional,android,3,2,0.8983,17,24,active,1
USR_00001321,home,engagement,ios,11,6,0.6993,11,4,active,1
USR_00001322,search,transactional,android,8,6,0.5325,5,42,at_risk,1
USR_00001323,product,promo,android,15,3,0.6452,10,10,at_risk,0
USR_00001324,content,engagement,android,1,6,0.6064,12,33,new,1
USR_00001325,content,promo,android,17,3,0.4331,15,28,at_risk,0
USR_00001326,home,transactional,android,17,0,0.6248,13,34,new,1
USR_00001327,product,re-engagement,web,5,6,0.4436,8,28,active,0
USR_00001328,home,promo,android,3,2,0.7576,15,22,active,1
USR_00001329,product,promo,ios,15,4,0.9689,8,34,new,1
USR_00001330,search,promo,android,6,4,0.9599,12,36,new,0
USR_00001331,search,promo,ios,22,2,0.8207,10,17,active,1
USR_00001332,product,promo,ios,18,5,0.6018,16,42,new,1
USR_00001333,search,engagement,android,22,3,0.7493,15,44,churn,0
USR_00001334,content,promo,ios,12,2,0.178,9,32,active,0
USR_00001335,product,engagement,web,22,2,0.479,13,41,active,0
USR_00001336,content,promo,web,0,5,0.2573,12,4,churn,1
USR_00001337,product,promo,android,6,1,0.0035,14,24,active,0
USR_00001338,search,promo,ios,0,0,0.9667,10,29,active,0
USR_00001339,content,engagement,ios,16,6,0.8638,15,41,churn,1
USR_00001340,search,transactional,android,12,2,0.5137,9,5,new,0
USR_00001341,product,promo,web,6,4,0.2542,9,36,new,0
USR_00001342,home,engagement,android,7,5,0.693,9,3,active,1
USR_00001343,home,transactional,web,15,5,0.4348,11,16,active,0
USR_00001344,product,promo,android,4,4,0.8033,11,31,at_risk,1
USR_00001345,home,re-engagement,android,12,4,0.9995,13,13,new,0
USR_00001346,content,promo,web,14,5,0.3491,10,37,active,0
USR_00001347,content,promo,web,5,6,0.2444,11,41,at_risk,0
USR_00001348,product,transactional,web,5,0,0.2674,12,7,churn,0
USR_00001349,product,promo,web,8,5,0.0933,10,11,new,0
USR_00001350,product,promo,android,14,1,0.394,9,3,new,0
USR_00001351,home,engagement,android,6,6,0.0174,13,31,churn,0
USR_00001352,search,promo,android,9,0,0.1144,12,39,active,0
USR_00001353,search,engagement,ios,13,1,0.2717,12,27,new,0
USR_00001354,content,re-engagement,android,4,1,0.1599,14,5,new,0
USR_00001355,home,engagement,web,13,4,0.7322,16,7,at_risk,0
USR_00001356,search,engagement,android,3,0,0.1056,8,1,active,1
USR_00001357,search,engagement,android,3,0,0.866,6,22,active,1
USR_00001358,home,re-engagement,android,5,3,0.2211,15,32,at_risk,1
USR_00001359,home,promo,android,6,6,0.1086,9,6,new,1
USR_00001360,search,promo,android,0,3,0.0101,7,38,new,0
USR_00001361,home,transactional,ios,23,3,0.7152,14,11,active,1
USR_00001362,home,transactional,android,7,4,0.2566,13,23,at_risk,0
USR_00001363,search,promo,ios,19,3,0.5095,12,30,active,1
USR_00001364,home,engagement,web,21,2,0.1116,14,24,active,1
USR_00001365,product,promo,ios,19,4,0.9853,15,21,new,0
USR_00001366,home,re-engagement,ios,19,0,0.1254,13,15,new,1
USR_00001367,search,promo,android,2,1,0.4119,8,19,churn,1
USR_00001368,search,promo,android,8,4,0.8516,13,10,new,1
USR_00001369,content,promo,android,17,2,0.2449,14,13,new,0
USR_00001370,product,promo,web,13,0,0.267,5,33,at_risk,0
USR_00001371,content,promo,ios,0,0,0.8085,17,39,active,0
USR_00001372,search,promo,android,13,6,0.2733,18,38,active,1
USR_00001373,search,promo,ios,19,2,0.0029,12,14,at_risk,1
USR_00001374,search,promo,web,19,0,0.4279,9,14,new,0
USR_00001375,content,promo,ios,9,5,0.0125,15,2,active,1
USR_00001376,content,promo,ios,5,3,0.9098,14,12,active,0
USR_00001377,content,promo,web,7,3,0.6418,12,26,new,1
USR_00001378,content,promo,ios,7,6,0.583,7,12,active,0
USR_00001379,product,promo,ios,8,2,0.2016,12,33,active,0
USR_00001380,product,promo,android,7,4,0.6999,8,2,at_risk,0
USR_00001381,content,promo,android,10,5,0.6773,11,18,churn,0
USR_00001382,search,engagement,web,0,4,0.0605,13,12,at_risk,1
USR_00001383,search,re-engagement,ios,6,1,0.8808,7,22,active,0
USR_00001384,content,re-engagement,android,7,4,0.5794,11,1,new,1
USR_00001385,search,transactional,ios,3,5,0.7925,10,18,at_risk,1
USR_00001386,home,transactional,android,21,0,0.2629,18,35,active,1
USR_00001387,product,promo,web,16,1,0.122,10,38,at_risk,0
USR_00001388,search,engagement,android,21,4,0.7024,12,11,at_risk,0
USR_00001389,content,engagement,web,13,0,0.7939,16,19,active,1
USR_00001390,content,engagement,ios,2,6,0.386,4,31,new,1
USR_00001391,search,engagement,android,21,0,0.0237,12,20,active,1
USR_00001392,product,transactional,android,10,6,0.8183,15,24,active,1
USR_00001393,content,engagement,web,16,4,0.2061,11,15,active,0
USR_00001394,product,engagement,android,9,3,0.339,12,37,active,0
USR_00001395,home,promo,android,11,1,0.6282,11,28,at_risk,1
USR_00001396,product,re-engagement,ios,11,2,0.1,11,43,active,1
USR_00001397,product,promo,android,6,5,0.072,12,35,new,0
USR_00001398,product,re-engagement,android,13,5,0.0257,9,16,at_risk,0
USR_00001399,home,engagement,android,17,1,0.9166,11,14,at_risk,1
USR_00001400,search,promo,web,0,3,0.3114,12,3,churn,0
USR_00001401,content,engagement,android,3,6,0.6607,23,28,new,0
USR_00001402,home,promo,android,20,1,0.9892,15,33,at_risk,0
USR_00001403,search,engagement,android,13,4,0.6695,9,15,at_risk,1
USR_00001404,search,engagement,android,23,1,0.5251,7,0,at_risk,0
USR_00001405,home,engagement,android,14,5,0.5209,9,37,active,1
USR_00001406,home,engagement,android,15,1,0.3769,20,10,new,0
USR_00001407,search,promo,android,21,2,0.5998,10,26,active,0
USR_00001408,content,promo,android,15,3,0.9588,14,2,active,1
USR_00001409,home,transactional,web,7,2,0.788,10,2,active,1
USR_00001410,search,promo,android,12,1,0.4242,8,40,churn,0
USR_00001411,home,transactional,android,5,4,0.3324,13,30,new,0
USR_00001412,product,promo,web,8,0,0.8835,12,0,churn,1
USR_00001413,search,promo,web,16,6,0.1358,8,4,active,1
USR_00001414,content,transactional,ios,3,0,0.8496,18,22,at_risk,1
USR_00001415,product,engagement,android,16,2,0.2551,17,30,active,1
USR_00001416,content,promo,android,14,6,0.7156,17,19,active,1
USR_00001417,product,engagement,android,7,1,0.8062,7,39,active,1
USR_00001418,search,transactional,android,1,0,0.477,14,29,churn,0
USR_00001419,content,promo,android,16,5,0.1923,10,27,new,0
USR_00001420,search,transactional,ios,19,0,0.8448,8,13,new,1
USR_00001421,content,transactional,android,17,6,0.3675,14,30,churn,1
USR_00001422,content,promo,ios,10,3,0.3207,18,39,new,0
USR_00001423,product,transactional,android,15,6,0.51,8,2,active,1
USR_00001424,product,promo,android,9,1,0.4351,9,33,new,0
USR_00001425,search,promo,ios,8,0,0.6831,13,39,new,0
USR_00001426,content,transactional,web,7,6,0.1372,13,19,active,1
USR_00001427,product,transactional,android,5,5,0.4357,18,34,active,1
USR_00001428,content,engagement,ios,23,6,0.8917,18,16,active,1
USR_00001429,search,promo,android,15,2,0.0361,11,8,active,1
USR_00001430,content,re-engagement,android,4,2,0.4573,10,36,at_risk,1
USR_00001431,search,engagement,ios,20,4,0.6605,16,14,churn,1
USR_00001432,home,re-engagement,android,3,3,0.8877,13,34,active,0
USR_00001433,home,engagement,android,14,1,0.5938,13,14,active,1
USR_00001434,product,promo,ios,3,2,0.8245,11,17,active,0
USR_00001435,search,transactional,android,8,4,0.2227,15,30,at_risk,1
USR_00001436,home,promo,android,15,0,0.3528,9,15,active,1
USR_00001437,search,engagement,android,23,2,0.9421,15,36,active,1
USR_00001438,product,transactional,web,23,2,0.886,12,1,active,1
USR_00001439,search,promo,ios,21,0,0.558,11,0,active,1
USR_00001440,content,re-engagement,android,5,0,0.4755,7,3,at_risk,0
USR_00001441,content,promo,android,2,3,0.4511,13,11,active,0
USR_00001442,product,transactional,ios,21,0,0.0588,15,2,active,1
USR_00001443,content,engagement,android,22,2,0.8924,9,17,active,1
USR_00001444,search,promo,ios,6,3,0.8181,14,1,active,0
USR_00001445,home,transactional,ios,0,6,0.4563,11,34,active,1
USR_00001446,home,engagement,android,15,0,0.2794,11,6,at_risk,1
USR_00001447,content,promo,android,1,3,0.3429,19,43,active,0
USR_00001448,content,transactional,android,0,0,0.1232,9,38,new,0
USR_00001449,product,promo,android,22,3,0.7218,17,31,new,0
USR_00001450,home,engagement,android,11,3,0.5567,13,35,active,0
USR_00001451,search,promo,web,2,5,0.2341,10,34,churn,0
USR_00001452,home,re-engagement,android,15,3,0.623,12,38,active,1
USR_00001453,home,engagement,ios,8,6,0.9792,17,24,active,0
USR_00001454,home,promo,ios,12,0,0.1224,12,28,active,0
USR_00001455,product,promo,android,21,0,0.4585,9,21,churn,0
USR_00001456,home,transactional,android,5,0,0.4942,16,28,at_risk,1
USR_00001457,content,engagement,android,15,2,0.1668,8,17,new,1
USR_00001458,search,transactional,ios,19,1,0.5316,13,5,active,1
USR_00001459,search,promo,android,10,0,0.606,12,41,at_risk,0
USR_00001460,product,promo,ios,23,1,0.1573,13,31,at_risk,1
USR_00001461,content,re-engagement,web,10,6,0.1547,12,31,active,0
USR_00001462,search,transactional,ios,11,5,0.8563,9,12,at_risk,1
USR_00001463,home,engagement,web,21,0,0.3114,14,34,active,1
USR_00001464,home,transactional,ios,15,6,0.6303,16,23,new,1
USR_00001465,content,re-engagement,web,20,1,0.6268,10,3,new,1
USR_00001466,home,promo,web,18,2,0.8392,14,42,active,1
USR_00001467,product,promo,ios,17,2,0.7399,11,44,new,0
USR_00001468,search,re-engagement,web,5,2,0.8406,9,39,active,1
USR_00001469,content,re-engagement,web,9,5,0.6252,10,21,at_risk,0
USR_00001470,home,promo,ios,20,4,0.4495,8,10,at_risk,1
USR_00001471,content,promo,ios,14,4,0.3936,10,0,new,1
USR_00001472,product,transactional,ios,6,4,0.379,19,33,new,1
USR_00001473,search,transactional,web,7,5,0.4184,12,40,active,1
USR_00001474,home,promo,android,18,1,0.1293,7,4,active,0
USR_00001475,content,engagement,web,4,2,0.424,12,30,new,1
USR_00001476,search,promo,ios,2,0,0.3894,14,1,at_risk,1
USR_00001477,search,engagement,web,18,4,0.0346,17,34,new,1
USR_00001478,search,promo,android,6,3,0.2751,5,1,new,0
USR_00001479,home,promo,ios,18,4,0.7519,15,43,at_risk,1
USR_00001480,search,engagement,ios,12,3,0.5779,12,7,active,1
USR_00001481,home,promo,web,23,1,0.8062,15,18,active,1
USR_00001482,home,engagement,web,12,0,0.5427,8,31,active,0
USR_00001483,search,promo,ios,20,6,0.8541,8,38,churn,0
USR_00001484,home,re-engagement,ios,20,2,0.7961,13,16,new,1
USR_00001485,search,engagement,android,5,0,0.0983,16,44,active,1
USR_00001486,content,engagement,web,23,2,0.977,12,0,new,0
USR_00001487,home,promo,android,17,6,0.0147,13,21,active,1
USR_00001488,home,promo,ios,2,1,0.5968,12,44,active,1
USR_00001489,home,promo,ios,0,6,0.7925,8,12,active,1
USR_00001490,product,transactional,android,6,3,0.3319,3,24,new,0
USR_00001491,search,promo,android,0,6,0.5986,14,20,at_risk,0
USR_00001492,search,promo,android,8,4,0.3621,12,17,active,1
USR_00001493,home,promo,web,23,0,0.0606,9,34,at_risk,1
USR_00001494,search,promo,ios,11,3,0.0085,10,23,active,1
USR_00001495,search,promo,android,0,2,0.0949,14,32,at_risk,0
USR_00001496,search,promo,ios,11,1,0.0984,15,23,active,1
USR_00001497,product,promo,android,5,3,0.6109,12,44,active,1
USR_00001498,content,engagement,web,20,0,0.5259,11,21,at_risk,0
USR_00001499,search,promo,android,2,4,0.4555,10,35,at_risk,1
USR_00001500,content,promo,android,18,5,0.6919,14,27,active,1
